Team ID,File ID,MOS,lang
719,fileid_801,3.0,de
719,fileid_827,2.75,de
719,fileid_828,2.5,de
719,fileid_841,2.0,de
719,fileid_842,3.25,de
719,fileid_843,4.0,de
719,fileid_844,2.375,de
719,fileid_845,2.5,de
719,fileid_846,2.5,de
719,fileid_847,2.875,de
719,fileid_848,2.75,de
719,fileid_849,3.375,de
719,fileid_850,2.0,de
728,fileid_169,3.25,de
728,fileid_170,2.375,de
728,fileid_171,3.125,de
728,fileid_172,4.125,de
728,fileid_173,3.75,de
728,fileid_174,3.75,de
728,fileid_175,2.0,de
728,fileid_176,3.0,de
728,fileid_177,2.5,de
728,fileid_178,1.25,de
728,fileid_179,1.25,de
728,fileid_180,2.375,de
728,fileid_181,3.75,de
728,fileid_182,3.25,de
728,fileid_183,1.375,de
728,fileid_184,3.75,de
728,fileid_185,2.625,de
728,fileid_186,4.0,de
728,fileid_187,2.25,de
728,fileid_238,2.125,de
728,fileid_239,4.0,de
728,fileid_240,1.625,de
728,fileid_272,3.25,de
728,fileid_273,2.25,de
728,fileid_274,2.75,de
728,fileid_275,2.75,de
728,fileid_276,4.0,de
728,fileid_277,1.25,de
728,fileid_278,4.0,de
728,fileid_279,2.375,de
728,fileid_280,2.0,de
728,fileid_281,2.125,de
728,fileid_282,2.625,de
728,fileid_283,3.25,de
728,fileid_284,3.5,de
728,fileid_285,3.5,de
728,fileid_286,2.5,de
728,fileid_287,1.25,de
728,fileid_288,3.375,de
728,fileid_289,1.25,de
728,fileid_290,3.75,de
728,fileid_291,3.625,de
728,fileid_292,2.0,de
728,fileid_293,4.125,de
728,fileid_294,2.25,de
728,fileid_357,3.375,de
728,fileid_358,3.375,de
728,fileid_359,2.0,de
728,fileid_360,1.875,de
728,fileid_361,2.75,de
728,fileid_362,2.375,de
728,fileid_363,1.625,de
728,fileid_364,3.5,de
728,fileid_365,1.875,de
728,fileid_366,3.5,de
728,fileid_367,2.125,de
728,fileid_368,4.0,de
728,fileid_369,3.125,de
728,fileid_370,2.125,de
728,fileid_371,2.125,de
728,fileid_372,1.625,de
728,fileid_373,2.25,de
728,fileid_374,3.375,de
728,fileid_429,3.5,de
728,fileid_430,3.75,de
728,fileid_431,3.25,de
728,fileid_432,1.625,de
728,fileid_433,2.5,de
728,fileid_434,2.25,de
728,fileid_435,1.875,de
728,fileid_436,3.25,de
728,fileid_437,1.5,de
728,fileid_438,1.375,de
728,fileid_439,1.75,de
728,fileid_440,1.375,de
728,fileid_611,1.375,de
728,fileid_612,2.125,de
728,fileid_613,1.875,de
728,fileid_614,3.25,de
728,fileid_615,2.875,de
728,fileid_616,2.125,de
728,fileid_617,2.75,de
728,fileid_618,2.25,de
728,fileid_619,3.625,de
728,fileid_620,2.625,de
728,fileid_631,2.5,de
728,fileid_632,2.375,de
728,fileid_633,2.25,de
728,fileid_634,2.875,de
728,fileid_635,2.625,de
728,fileid_636,1.375,de
728,fileid_637,2.5,de
728,fileid_643,3.875,de
728,fileid_644,4.25,de
728,fileid_645,2.125,de
728,fileid_646,4.375,de
728,fileid_647,3.5,de
728,fileid_648,3.0,de
728,fileid_649,3.25,de
728,fileid_650,2.0,de
728,fileid_651,2.5,de
728,fileid_652,2.5,de
728,fileid_653,2.25,de
728,fileid_654,2.0,de
728,fileid_655,3.375,de
728,fileid_656,3.25,de
728,fileid_657,3.875,de
728,fileid_658,3.125,de
728,fileid_659,3.0,de
728,fileid_660,1.875,de
728,fileid_661,2.5,de
728,fileid_662,2.75,de
728,fileid_663,2.75,de
728,fileid_664,2.875,de
728,fileid_665,2.875,de
728,fileid_666,3.75,de
728,fileid_720,3.875,de
728,fileid_721,2.875,de
728,fileid_722,3.875,de
728,fileid_723,2.5,de
728,fileid_724,2.375,de
728,fileid_725,2.5,de
728,fileid_726,3.5,de
728,fileid_727,2.875,de
728,fileid_728,1.875,de
728,fileid_729,2.25,de
728,fileid_730,3.25,de
728,fileid_731,2.375,de
728,fileid_750,2.125,de
728,fileid_751,1.75,de
728,fileid_752,2.625,de
728,fileid_753,2.75,de
728,fileid_754,2.125,de
728,fileid_797,2.375,de
728,fileid_798,2.75,de
728,fileid_799,2.375,de
728,fileid_800,2.25,de
728,fileid_801,2.625,de
728,fileid_827,3.125,de
728,fileid_828,1.875,de
728,fileid_841,2.5,de
728,fileid_842,3.625,de
728,fileid_843,2.5,de
728,fileid_844,1.625,de
728,fileid_845,2.75,de
728,fileid_846,3.5,de
728,fileid_847,4.0,de
728,fileid_848,3.625,de
728,fileid_849,3.75,de
728,fileid_850,2.75,de
729,fileid_169,4.125,de
729,fileid_170,2.375,de
729,fileid_171,3.25,de
729,fileid_172,3.875,de
729,fileid_173,4.125,de
729,fileid_174,3.875,de
729,fileid_175,2.625,de
729,fileid_176,4.125,de
729,fileid_177,3.125,de
729,fileid_178,1.25,de
729,fileid_179,2.375,de
729,fileid_180,3.375,de
729,fileid_181,3.625,de
729,fileid_182,3.625,de
729,fileid_183,3.25,de
729,fileid_184,3.125,de
729,fileid_185,3.75,de
729,fileid_186,4.125,de
729,fileid_187,3.25,de
729,fileid_238,2.625,de
729,fileid_239,4.125,de
729,fileid_240,3.875,de
729,fileid_272,4.375,de
729,fileid_273,3.875,de
729,fileid_274,2.875,de
729,fileid_275,3.875,de
729,fileid_276,4.125,de
729,fileid_277,2.0,de
729,fileid_278,3.75,de
729,fileid_279,3.125,de
729,fileid_280,3.0,de
729,fileid_281,3.625,de
729,fileid_282,3.5,de
729,fileid_283,3.375,de
729,fileid_284,3.375,de
729,fileid_285,3.75,de
729,fileid_286,2.25,de
729,fileid_287,3.5,de
729,fileid_288,3.875,de
729,fileid_289,2.5,de
729,fileid_290,4.25,de
729,fileid_291,3.625,de
729,fileid_292,2.25,de
729,fileid_293,3.875,de
729,fileid_294,2.625,de
729,fileid_357,3.625,de
729,fileid_358,3.75,de
729,fileid_359,2.625,de
729,fileid_360,2.375,de
729,fileid_361,3.375,de
729,fileid_362,3.5,de
729,fileid_363,2.25,de
729,fileid_364,3.0,de
729,fileid_365,2.75,de
729,fileid_366,3.875,de
729,fileid_367,4.0,de
729,fileid_368,3.75,de
729,fileid_369,4.0,de
729,fileid_370,1.875,de
729,fileid_371,3.375,de
729,fileid_372,3.25,de
729,fileid_373,1.875,de
729,fileid_374,4.5,de
729,fileid_429,3.625,de
729,fileid_430,3.875,de
729,fileid_431,3.0,de
729,fileid_432,2.5,de
729,fileid_433,3.375,de
729,fileid_434,2.25,de
729,fileid_435,1.625,de
729,fileid_436,3.875,de
729,fileid_437,1.875,de
729,fileid_438,2.125,de
729,fileid_439,2.5,de
729,fileid_440,2.75,de
729,fileid_611,3.375,de
729,fileid_612,1.875,de
729,fileid_613,2.0,de
729,fileid_614,2.75,de
729,fileid_615,3.0,de
729,fileid_616,2.5,de
729,fileid_617,2.375,de
729,fileid_618,2.375,de
729,fileid_619,3.375,de
729,fileid_620,3.625,de
729,fileid_631,1.625,de
729,fileid_632,1.75,de
729,fileid_633,2.25,de
729,fileid_634,3.5,de
729,fileid_635,2.0,de
729,fileid_636,1.625,de
729,fileid_637,2.25,de
729,fileid_643,3.25,de
729,fileid_644,4.125,de
729,fileid_645,2.375,de
729,fileid_646,4.375,de
729,fileid_647,3.875,de
729,fileid_648,3.125,de
729,fileid_649,3.375,de
729,fileid_650,2.125,de
729,fileid_651,1.625,de
729,fileid_652,2.0,de
729,fileid_653,2.125,de
729,fileid_654,2.25,de
729,fileid_655,3.25,de
729,fileid_656,3.5,de
729,fileid_657,4.125,de
729,fileid_658,1.875,de
729,fileid_659,1.375,de
729,fileid_660,1.75,de
729,fileid_661,2.125,de
729,fileid_662,2.5,de
729,fileid_663,2.125,de
729,fileid_664,2.625,de
729,fileid_665,3.625,de
729,fileid_666,3.0,de
729,fileid_720,4.625,de
729,fileid_721,3.25,de
729,fileid_722,3.375,de
729,fileid_723,3.875,de
729,fileid_724,2.875,de
729,fileid_725,3.5,de
729,fileid_726,2.625,de
729,fileid_727,2.125,de
729,fileid_728,1.625,de
729,fileid_729,2.25,de
729,fileid_730,2.125,de
729,fileid_731,3.25,de
729,fileid_750,2.75,de
729,fileid_751,1.625,de
729,fileid_752,3.75,de
729,fileid_753,2.625,de
729,fileid_754,2.875,de
729,fileid_797,2.0,de
729,fileid_798,2.0,de
729,fileid_799,2.75,de
729,fileid_800,1.625,de
729,fileid_801,1.875,de
729,fileid_827,2.25,de
729,fileid_828,1.875,de
729,fileid_841,2.75,de
729,fileid_842,2.75,de
729,fileid_843,2.375,de
729,fileid_844,3.125,de
729,fileid_845,2.375,de
729,fileid_846,2.75,de
729,fileid_847,2.625,de
729,fileid_848,2.875,de
729,fileid_849,3.875,de
729,fileid_850,2.0,de
734,fileid_169,3.0,de
734,fileid_170,1.625,de
734,fileid_171,3.625,de
734,fileid_172,3.25,de
734,fileid_173,4.0,de
734,fileid_174,4.0,de
734,fileid_175,1.5,de
734,fileid_176,3.75,de
734,fileid_177,2.25,de
734,fileid_178,1.0,de
734,fileid_179,1.5,de
734,fileid_180,4.0,de
734,fileid_181,4.125,de
734,fileid_182,3.0,de
734,fileid_183,2.25,de
734,fileid_184,2.0,de
734,fileid_185,3.0,de
734,fileid_186,4.125,de
734,fileid_187,3.25,de
734,fileid_238,2.375,de
734,fileid_239,4.0,de
734,fileid_240,3.0,de
734,fileid_272,4.125,de
734,fileid_273,2.75,de
734,fileid_274,2.5,de
734,fileid_275,3.375,de
734,fileid_276,3.75,de
734,fileid_277,1.0,de
734,fileid_278,3.625,de
734,fileid_279,2.5,de
734,fileid_280,1.75,de
734,fileid_281,2.625,de
734,fileid_282,3.0,de
734,fileid_283,2.125,de
734,fileid_284,3.875,de
734,fileid_285,4.0,de
734,fileid_286,1.5,de
734,fileid_287,1.75,de
734,fileid_288,3.75,de
734,fileid_289,1.75,de
734,fileid_290,4.125,de
734,fileid_291,3.875,de
734,fileid_292,1.25,de
734,fileid_293,2.625,de
734,fileid_294,1.375,de
734,fileid_357,3.25,de
734,fileid_358,3.75,de
734,fileid_359,1.875,de
734,fileid_360,2.5,de
734,fileid_361,2.0,de
734,fileid_362,2.75,de
734,fileid_363,1.625,de
734,fileid_364,2.5,de
734,fileid_365,1.875,de
734,fileid_366,4.5,de
734,fileid_367,2.75,de
734,fileid_368,4.0,de
734,fileid_369,2.0,de
734,fileid_370,1.75,de
734,fileid_371,1.375,de
734,fileid_372,1.875,de
734,fileid_373,2.625,de
734,fileid_374,4.5,de
734,fileid_429,3.625,de
734,fileid_430,3.25,de
734,fileid_431,2.125,de
734,fileid_432,2.125,de
734,fileid_433,3.25,de
734,fileid_434,2.0,de
734,fileid_435,1.375,de
734,fileid_436,3.5,de
734,fileid_437,1.5,de
734,fileid_438,2.0,de
734,fileid_439,1.25,de
734,fileid_440,1.875,de
734,fileid_611,2.25,de
734,fileid_612,2.375,de
734,fileid_613,1.5,de
734,fileid_614,2.875,de
734,fileid_615,3.625,de
734,fileid_616,2.5,de
734,fileid_617,2.75,de
734,fileid_618,2.25,de
734,fileid_619,3.75,de
734,fileid_620,3.0,de
734,fileid_631,2.875,de
734,fileid_632,3.0,de
734,fileid_633,2.75,de
734,fileid_634,2.125,de
734,fileid_635,2.5,de
734,fileid_636,1.875,de
734,fileid_637,3.25,de
734,fileid_643,3.625,de
734,fileid_644,4.0,de
734,fileid_645,3.5,de
734,fileid_646,3.875,de
734,fileid_647,4.0,de
734,fileid_648,3.5,de
734,fileid_649,4.375,de
734,fileid_650,1.5,de
734,fileid_651,1.75,de
734,fileid_652,2.625,de
734,fileid_653,2.25,de
734,fileid_654,3.0,de
734,fileid_655,2.5,de
734,fileid_656,3.625,de
734,fileid_657,3.625,de
734,fileid_658,2.625,de
734,fileid_659,2.625,de
734,fileid_660,2.375,de
734,fileid_661,2.5,de
734,fileid_662,2.875,de
734,fileid_663,2.0,de
734,fileid_664,3.5,de
734,fileid_665,2.875,de
734,fileid_666,3.75,de
734,fileid_720,4.0,de
734,fileid_721,2.625,de
734,fileid_722,4.25,de
734,fileid_723,2.75,de
734,fileid_724,3.0,de
734,fileid_725,3.125,de
734,fileid_726,3.625,de
734,fileid_727,3.375,de
734,fileid_728,1.375,de
734,fileid_729,3.375,de
734,fileid_730,2.25,de
734,fileid_731,2.25,de
734,fileid_750,2.5,de
734,fileid_751,3.375,de
734,fileid_752,3.25,de
734,fileid_753,2.875,de
734,fileid_754,3.0,de
734,fileid_797,2.75,de
734,fileid_798,2.875,de
734,fileid_799,2.75,de
734,fileid_800,1.875,de
734,fileid_801,2.125,de
734,fileid_827,3.0,de
734,fileid_828,2.125,de
734,fileid_841,1.625,de
734,fileid_842,2.0,de
734,fileid_843,3.375,de
734,fileid_844,2.125,de
734,fileid_845,3.125,de
734,fileid_846,3.75,de
734,fileid_847,3.0,de
734,fileid_848,2.875,de
734,fileid_849,3.375,de
734,fileid_850,2.5,de
738,fileid_169,2.75,de
738,fileid_170,1.5,de
738,fileid_171,3.375,de
738,fileid_172,2.75,de
738,fileid_173,3.375,de
738,fileid_174,4.375,de
738,fileid_175,1.75,de
738,fileid_176,3.5,de
738,fileid_177,1.625,de
738,fileid_178,1.0,de
738,fileid_179,2.375,de
738,fileid_180,2.625,de
738,fileid_181,3.75,de
738,fileid_182,3.25,de
738,fileid_183,3.125,de
738,fileid_184,2.5,de
738,fileid_185,3.0,de
738,fileid_186,4.0,de
738,fileid_187,2.625,de
738,fileid_238,2.5,de
738,fileid_239,3.875,de
738,fileid_240,3.25,de
738,fileid_272,4.375,de
738,fileid_273,1.875,de
738,fileid_274,2.375,de
738,fileid_275,2.625,de
738,fileid_276,2.75,de
738,fileid_277,1.75,de
738,fileid_278,3.75,de
738,fileid_279,2.875,de
738,fileid_280,2.625,de
738,fileid_281,3.375,de
738,fileid_282,1.5,de
738,fileid_283,2.75,de
738,fileid_284,3.0,de
738,fileid_285,4.125,de
738,fileid_286,1.375,de
738,fileid_287,1.75,de
738,fileid_288,3.5,de
738,fileid_289,1.875,de
738,fileid_290,3.25,de
738,fileid_291,3.125,de
738,fileid_292,1.5,de
738,fileid_293,3.125,de
738,fileid_294,2.0,de
738,fileid_357,3.125,de
738,fileid_358,2.875,de
738,fileid_359,2.25,de
738,fileid_360,3.125,de
738,fileid_361,2.125,de
738,fileid_362,3.5,de
738,fileid_363,1.875,de
738,fileid_364,1.75,de
738,fileid_365,2.625,de
738,fileid_366,4.125,de
738,fileid_367,2.625,de
738,fileid_368,4.25,de
738,fileid_369,2.625,de
738,fileid_370,1.375,de
738,fileid_371,3.0,de
738,fileid_372,2.0,de
738,fileid_373,1.75,de
738,fileid_374,4.125,de
738,fileid_429,3.875,de
738,fileid_430,3.25,de
738,fileid_431,2.125,de
738,fileid_432,2.0,de
738,fileid_433,3.0,de
738,fileid_434,2.875,de
738,fileid_435,2.0,de
738,fileid_436,3.5,de
738,fileid_437,1.125,de
738,fileid_438,2.75,de
738,fileid_439,2.375,de
738,fileid_440,1.875,de
738,fileid_611,1.625,de
738,fileid_612,2.0,de
738,fileid_613,2.375,de
738,fileid_614,3.0,de
738,fileid_615,2.75,de
738,fileid_616,2.25,de
738,fileid_617,2.375,de
738,fileid_618,2.375,de
738,fileid_619,4.125,de
738,fileid_620,1.625,de
738,fileid_631,2.375,de
738,fileid_632,2.375,de
738,fileid_633,2.875,de
738,fileid_634,2.0,de
738,fileid_635,2.5,de
738,fileid_636,1.25,de
738,fileid_637,3.625,de
738,fileid_643,3.25,de
738,fileid_644,3.875,de
738,fileid_645,2.75,de
738,fileid_646,3.5,de
738,fileid_647,3.375,de
738,fileid_648,3.375,de
738,fileid_649,4.25,de
738,fileid_650,3.0,de
738,fileid_651,2.25,de
738,fileid_652,4.0,de
738,fileid_653,4.125,de
738,fileid_654,2.375,de
738,fileid_655,3.0,de
738,fileid_656,2.25,de
738,fileid_657,2.75,de
738,fileid_658,3.0,de
738,fileid_659,1.25,de
738,fileid_660,2.125,de
738,fileid_661,3.25,de
738,fileid_662,2.375,de
738,fileid_663,2.5,de
738,fileid_664,3.375,de
738,fileid_665,3.625,de
738,fileid_666,3.875,de
738,fileid_720,2.875,de
738,fileid_721,3.0,de
738,fileid_722,4.125,de
738,fileid_723,3.125,de
738,fileid_724,2.125,de
738,fileid_725,3.5,de
738,fileid_726,3.75,de
738,fileid_727,2.375,de
738,fileid_728,1.75,de
738,fileid_729,3.25,de
738,fileid_730,1.5,de
738,fileid_731,2.0,de
738,fileid_750,3.0,de
738,fileid_751,2.125,de
738,fileid_752,2.5,de
738,fileid_753,2.75,de
738,fileid_754,2.25,de
738,fileid_797,3.25,de
738,fileid_798,1.375,de
738,fileid_799,3.125,de
738,fileid_800,1.875,de
738,fileid_801,2.625,de
738,fileid_827,3.75,de
738,fileid_828,3.0,de
738,fileid_841,2.125,de
738,fileid_842,3.0,de
738,fileid_843,3.125,de
738,fileid_844,2.5,de
738,fileid_845,3.125,de
738,fileid_846,3.625,de
738,fileid_847,3.375,de
738,fileid_848,3.0,de
738,fileid_849,4.125,de
738,fileid_850,1.75,de
740,fileid_169,4.375,de
740,fileid_170,2.0,de
740,fileid_171,3.5,de
740,fileid_172,3.75,de
740,fileid_173,3.375,de
740,fileid_174,4.5,de
740,fileid_175,1.5,de
740,fileid_176,3.75,de
740,fileid_177,1.75,de
740,fileid_178,1.25,de
740,fileid_179,2.0,de
740,fileid_180,4.0,de
740,fileid_181,3.25,de
740,fileid_182,3.125,de
740,fileid_183,2.5,de
740,fileid_184,2.125,de
740,fileid_185,3.625,de
740,fileid_186,4.0,de
740,fileid_187,2.5,de
740,fileid_238,3.75,de
740,fileid_239,3.875,de
740,fileid_240,3.625,de
740,fileid_272,3.75,de
740,fileid_273,2.875,de
740,fileid_274,3.0,de
740,fileid_275,3.5,de
740,fileid_276,3.75,de
740,fileid_277,1.75,de
740,fileid_278,4.0,de
740,fileid_279,3.75,de
740,fileid_280,2.625,de
740,fileid_281,3.0,de
740,fileid_282,2.875,de
740,fileid_283,3.5,de
740,fileid_284,3.0,de
740,fileid_285,3.25,de
740,fileid_286,2.5,de
740,fileid_287,2.875,de
740,fileid_288,3.75,de
740,fileid_289,2.375,de
740,fileid_290,3.875,de
740,fileid_291,3.25,de
740,fileid_292,2.5,de
740,fileid_293,3.75,de
740,fileid_294,2.75,de
740,fileid_357,2.875,de
740,fileid_358,4.0,de
740,fileid_359,2.75,de
740,fileid_360,3.375,de
740,fileid_361,3.75,de
740,fileid_362,3.625,de
740,fileid_363,1.625,de
740,fileid_364,3.125,de
740,fileid_365,2.5,de
740,fileid_366,3.875,de
740,fileid_367,3.375,de
740,fileid_368,3.875,de
740,fileid_369,3.375,de
740,fileid_370,1.875,de
740,fileid_371,2.125,de
740,fileid_372,3.25,de
740,fileid_373,2.625,de
740,fileid_374,4.125,de
740,fileid_429,3.25,de
740,fileid_430,3.0,de
740,fileid_431,2.5,de
740,fileid_432,3.25,de
740,fileid_433,3.125,de
740,fileid_434,3.125,de
740,fileid_435,2.375,de
740,fileid_436,3.75,de
740,fileid_437,1.625,de
740,fileid_438,2.5,de
740,fileid_439,3.0,de
740,fileid_440,1.625,de
740,fileid_611,1.625,de
740,fileid_612,2.0,de
740,fileid_613,2.5,de
740,fileid_614,3.75,de
740,fileid_615,2.25,de
740,fileid_616,2.75,de
740,fileid_617,3.75,de
740,fileid_618,3.125,de
740,fileid_619,3.625,de
740,fileid_620,2.875,de
740,fileid_631,3.375,de
740,fileid_632,2.625,de
740,fileid_633,3.5,de
740,fileid_634,2.25,de
740,fileid_635,2.5,de
740,fileid_636,2.25,de
740,fileid_637,3.125,de
740,fileid_643,3.5,de
740,fileid_644,3.625,de
740,fileid_645,3.0,de
740,fileid_646,4.0,de
740,fileid_647,3.625,de
